Pricing_Record_ID,NDC,Pricing_Methodology,Unit_Price,Package_Price,Effective_Date,End_Date,Source_System,Last_Updated
PRC0003153,18077751316,Contract Rate,31.2838,1908.31,2025-09-23,2026-01-23,PricingFeedA,2025-03-30
PRC0003154,78234779957,NADAC,3.316,155.85,2023-01-07,2023-06-07,PricingFeedA,2025-01-27
PRC0003155,76440908482,Contract Rate,4.416,66.24,2023-03-10,2024-06-23,PricingFeedB,2026-07-05
PRC0003156,23809467884,MAC,35.2481,2855.1,2024-01-07,2024-04-22,PricingFeedB,2026-07-25
PRC0003157,35257352788,AWP,4.8159,279.32,2025-02-21,2026-08-04,PricingFeedB,2025-05-23
PRC0003158,69323752585,Contract Rate,13.967,307.27,2025-07-01,2026-04-22,PricingFeedA,2025-07-08
PRC0003159,80264600050,AWP,32.1774,900.97,2025-09-22,2026-11-13,PricingFeedB,2025-11-05
PRC0003160,88756957596,MAC,6.1871,98.99,2026-01-28,2027-05-20,PricingFeedA,2026-01-12
PRC0003161,24616800293,AWP,13.613,884.85,2024-09-03,2025-09-16,PricingFeedA,2026-07-29
PRC0003162,33745564480,Contract Rate,1.0105,13.14,2023-05-26,2025-05-14,PricingFeedA,2025-11-24
PRC0003163,38862821761,AWP,12.1359,497.57,2023-08-19,2025-01-22,PricingFeedB,2025-07-20
PRC0003164,49501356011,MAC,17.3296,1022.45,2025-01-29,2025-12-19,PricingFeedA,2026-05-28
PRC0003165,99885674336,MAC,0.5802,29.01,2026-01-29,2027-10-24,PricingFeedA,2025-06-14
PRC0003166,68129441146,AWP,6.4493,174.13,2026-05-22,2027-01-07,PricingFeedA,2025-08-18
PRC0003167,22366963895,MAC,22.1646,842.25,2026-02-09,2028-01-14,PricingFeedA,2026-01-09
PRC0003168,32786886812,MAC,23.5757,235.76,2023-06-03,2024-05-16,PricingFeedA,2025-04-27
PRC0003169,80745561821,AWP,0.8678,32.11,2026-05-02,2027-04-05,PricingFeedB,2025-03-03
PRC0003170,18466794989,WAC,35.0925,1473.88,2024-11-23,2026-01-12,PricingFeedB,2025-09-09
PRC0003171,27578188642,NADAC,29.9148,2094.04,2023-06-21,2024-04-27,PricingFeedB,2025-12-12
PRC0003172,90409204356,MAC,4.1116,222.03,2023-10-23,2025-07-03,PricingFeedB,2026-06-27
PRC0003173,56356748535,WAC,8.6005,765.44,2025-06-03,2027-04-05,PricingFeedB,2025-01-15
PRC0003174,90653588422,WAC,14.1136,155.25,2025-07-02,2027-02-02,PricingFeedA,2026-08-09
PRC0003175,13912543726,MAC,28.571,1285.7,2023-08-02,2025-04-16,PricingFeedB,2025-05-07
PRC0003176,95130238512,Contract Rate,23.6168,1629.56,2023-05-07,2025-04-15,PricingFeedB,2025-01-27
PRC0003177,41217651162,MAC,7.3703,272.7,2023-07-28,2023-11-21,PricingFeedB,2025-09-21
PRC0003178,26059713727,WAC,12.0824,990.76,2023-10-27,2024-07-06,PricingFeedB,2026-02-15
PRC0003179,17813492685,MAC,9.3917,629.24,2023-09-08,2024-02-16,PricingFeedA,2025-03-16
PRC0003180,94144432921,MAC,1.0403,10.4,2024-08-05,2025-02-12,PricingFeedA,2026-07-06
PRC0003181,87424262238,Contract Rate,99.3236,8442.51,2026-01-17,2026-10-04,PricingFeedB,2025-03-17
PRC0003182,67041360337,WAC,15.7461,1039.24,2023-04-12,2024-12-04,PricingFeedA,2026-02-22
PRC0003183,51730490271,MAC,7.3832,191.96,2023-10-13,2024-11-04,PricingFeedB,2025-11-01
PRC0003184,25094254121,WAC,0.877,9.65,2024-10-14,2026-09-28,PricingFeedA,2025-04-16
PRC0003185,14752304010,NADAC,20.1208,965.8,2024-10-12,2025-05-24,PricingFeedA,2026-04-02
PRC0003186,67086806285,NADAC,7.5864,470.36,2026-05-12,2027-12-25,PricingFeedA,2026-07-30
PRC0003187,89864963195,Contract Rate,10.9304,601.17,2024-08-24,2025-02-09,PricingFeedA,2026-03-12
PRC0003188,86890799081,WAC,3.2102,160.51,2023-03-28,2024-08-09,PricingFeedA,2025-04-11
PRC0003189,45750813449,MAC,4.5325,176.77,2025-12-06,2026-06-05,PricingFeedA,2025-08-15
PRC0003190,83261389024,WAC,,300.32,2025-10-13,2027-01-08,PricingFeedB,2026-04-01
PRC0003191,96257168998,WAC,2.4393,226.85,2025-06-17,2025-11-15,PricingFeedA,2025-09-28
PRC0003192,94144432921,NADAC,-32.0498,-1089.69,2023-09-18,2025-04-23,PricingFeedA,2025-10-20
PRC0003193,38112790984,WAC,1.7813,96.19,2025-11-27,2027-04-02,PricingFeedB,2025-03-12
PRC0003194,66286287567,WAC,2.2657,79.3,2024-03-24,2026-02-06,PricingFeedA,2026-03-12
PRC0003195,22366963895,AWP,20.9735,1573.01,2024-05-08,2025-01-04,PricingFeedA,2025-11-09
PRC0003196,26884937862,MAC,4.9141,108.11,2024-06-13,2026-02-27,PricingFeedA,2025-03-20
PRC0003197,92294919275,WAC,6.646,525.03,2024-02-25,2025-02-08,PricingFeedA,2025-03-09
PRC0003198,94144432921,WAC,17.9719,1707.33,2023-09-01,2024-02-08,PricingFeedA,2025-12-04
PRC0003199,68762387095,NADAC,2.2491,80.97,2023-11-26,2024-10-09,PricingFeedB,2026-04-21
PRC0003200,25975107640,MAC,11.5966,1055.29,2024-03-06,2024-06-29,PricingFeedA,2026-06-17
PRC0003201,61137801874,Contract Rate,11.0495,950.26,2025-07-29,2026-02-20,PricingFeedB,2025-03-02
PRC0003202,45865729198,MAC,-20.6856,-1406.62,2023-12-21,2024-10-31,PricingFeedB,2026-07-15
PRC0003203,21421615389,Contract Rate,24.3479,1923.48,2023-04-05,2025-02-12,PricingFeedB,2025-10-26
PRC0003204,10849291063,MAC,13.757,302.65,2023-02-10,2024-07-16,PricingFeedA,2025-03-24
PRC0003205,80033254784,WAC,2.3366,168.24,2026-04-25,2027-03-31,PricingFeedA,2026-02-11
PRC0003206,92790872997,Contract Rate,7.9984,327.93,2023-03-25,2023-12-29,PricingFeedA,2025-12-28
PRC0003207,14041368848,AWP,22.1433,885.73,2025-11-20,2027-04-08,PricingFeedB,2025-08-16
PRC0003208,70221820796,NADAC,4.3109,284.52,2025-02-04,2026-01-05,PricingFeedB,2026-02-24
PRC0003209,54348747469,Contract Rate,14.887,699.69,2023-10-16,2025-06-20,PricingFeedB,2025-02-13
PRC0003210,70003467749,MAC,38.8077,2561.31,2025-10-06,2027-05-16,PricingFeedA,2026-07-09
PRC0003211,60323145092,WAC,2.3524,136.44,2025-07-12,2027-02-25,PricingFeedB,2025-08-01
PRC0003212,54458104234,Contract Rate,,760.03,2024-07-30,2024-12-19,PricingFeedB,2026-02-26
PRC0003213,86802579865,WAC,0.559,11.18,2026-01-15,2027-01-30,PricingFeedB,2026-03-22
PRC0003214,22313207361,WAC,3.1736,241.19,2024-02-03,2025-09-06,PricingFeedA,2025-02-16
PRC0003215,12237637159,AWP,13.942,264.9,2023-12-16,2025-03-06,PricingFeedA,2025-11-13
PRC0003216,88687101335,NADAC,2.1047,88.4,2026-05-24,2026-11-26,PricingFeedB,2025-01-10
PRC0003217,58257248865,Contract Rate,11.9551,1016.18,2023-04-06,2024-02-01,PricingFeedA,2025-11-03
PRC0003218,33202515562,NADAC,0.8889,50.67,2024-02-09,2025-06-01,PricingFeedA,2025-11-06
PRC0003219,12237637159,NADAC,3.9567,158.27,2025-03-11,2026-07-25,PricingFeedB,2026-04-23
PRC0003220,69287415359,Contract Rate,40.2039,2130.81,2024-04-27,2024-11-29,PricingFeedB,2025-04-05
PRC0003221,65966563490,AWP,3.4514,213.99,2025-10-24,2026-07-24,PricingFeedA,2025-08-01
PRC0003222,31723369638,NADAC,1.5282,24.45,2024-08-24,2025-04-29,PricingFeedB,2025-04-04
PRC0003223,47131206943,MAC,19.9296,1873.38,2024-04-17,2025-10-07,PricingFeedB,2025-05-01
PRC0003224,37677228163,MAC,6.9815,453.8,2025-03-07,2026-05-21,PricingFeedB,2025-10-07
PRC0003225,39077562796,MAC,3.2287,203.41,2024-09-06,2025-08-12,PricingFeedB,2026-01-11
PRC0003226,27388983519,Contract Rate,5.4289,103.15,2024-07-25,2026-03-08,PricingFeedB,2026-04-07
PRC0003227,26851855697,WAC,5.6177,393.24,2026-05-31,2027-01-12,PricingFeedA,2026-07-22
PRC0003228,10849291063,WAC,13.1443,486.34,2023-08-07,2024-05-27,PricingFeedB,2026-03-11
PRC0003229,39552514457,AWP,13.9796,698.98,2023-05-10,2024-01-24,PricingFeedA,2025-04-22
PRC0003230,97186359837,WAC,11.9244,274.26,2023-07-05,2025-03-23,PricingFeedA,2025-08-10
PRC0003231,78632194752,MAC,19.244,1847.42,2026-02-06,2026-08-25,PricingFeedB,2025-09-26
PRC0003232,25353369992,WAC,2.0357,136.39,2023-11-10,2024-09-17,PricingFeedB,2025-08-30
PRC0003233,82475457780,MAC,87.5342,7265.34,2023-07-02,2025-06-15,PricingFeedB,2025-04-28
PRC0003234,54705453523,AWP,9.78,704.16,2024-02-01,2025-02-06,PricingFeedA,2025-11-29
PRC0003235,36163874460,NADAC,3.1792,101.73,2024-10-06,2025-09-04,PricingFeedB,2026-04-16
PRC0003236,35251160755,NADAC,23.5563,2284.96,2025-10-07,2026-01-25,PricingFeedA,2026-02-28
PRC0003237,39764892488,WAC,6.4642,342.6,2023-01-07,2024-02-26,PricingFeedB,2025-04-09
PRC0003238,40538581357,NADAC,5.2025,463.02,2025-08-29,2026-03-08,PricingFeedA,2025-10-28
PRC0003239,20698353031,MAC,7.9424,373.29,2024-10-26,2025-12-27,PricingFeedB,2025-06-21
PRC0003240,73727371375,AWP,3.0344,227.58,2023-02-28,2025-01-27,PricingFeedA,2025-12-25
PRC0003241,49343244684,Contract Rate,12.2247,1198.02,2023-09-30,2024-10-07,PricingFeedA,2026-05-09
PRC0003242,74291518137,NADAC,8.9526,268.58,2025-09-11,2027-05-14,PricingFeedB,2025-11-15
PRC0003243,38750191648,MAC,0.7553,42.3,2023-06-05,2024-06-22,PricingFeedA,2026-06-15
PRC0003244,28631979336,Contract Rate,4.6161,415.45,2024-01-31,2024-08-10,PricingFeedB,2026-02-20
PRC0003245,76582366385,MAC,10.1605,193.05,2023-03-28,2024-01-14,PricingFeedA,2025-01-25
PRC0003246,63011707032,AWP,9.8805,829.96,2023-06-24,2024-04-08,PricingFeedB,2025-08-26
PRC0003247,36423490868,WAC,1.7718,145.29,2023-03-19,2024-10-17,PricingFeedA,2025-07-10
PRC0003248,85163650917,AWP,15.945,526.19,2023-04-14,2024-11-13,PricingFeedA,2025-12-28
PRC0003249,29308802360,Contract Rate,8.3044,215.91,2025-08-22,2026-07-15,PricingFeedB,2026-01-20
PRC0003250,91638946513,Contract Rate,14.6956,661.3,2024-05-14,2025-03-11,PricingFeedA,2025-12-08
PRC0003251,28216637671,WAC,24.7945,1686.03,2025-01-22,2025-10-18,PricingFeedA,2025-01-31
PRC0003252,44905932967,AWP,27.0932,2167.46,2023-07-15,2024-11-17,PricingFeedA,2025-01-02
PRC0003253,43412851646,Contract Rate,10.0467,140.65,2025-12-23,2027-05-26,PricingFeedB,2025-10-25
PRC0003254,54705453523,MAC,2.4499,232.74,2024-09-08,2025-03-11,PricingFeedA,2026-01-07
PRC0003255,77447650355,MAC,6.7634,108.21,2025-03-01,2026-06-25,PricingFeedA,2025-03-12
PRC0003256,17204851877,Contract Rate,2.43,211.41,2025-01-27,2025-08-04,PricingFeedB,2025-07-25
PRC0003257,11107186150,AWP,7.4249,185.62,2025-02-22,2025-11-29,PricingFeedA,2025-08-24
PRC0003258,56889248717,MAC,9.8074,784.59,2026-02-10,2027-03-16,PricingFeedB,2025-03-15
PRC0003259,96012885450,MAC,9.918,753.77,2024-12-29,2026-06-10,PricingFeedB,2026-04-06
PRC0003260,17813492685,MAC,0.7606,30.42,2026-02-06,2026-12-08,PricingFeedB,2025-04-11
PRC0003261,52583690494,MAC,11.5665,1145.08,2025-11-09,2026-02-12,PricingFeedA,2025-08-29
PRC0003262,29308802360,Contract Rate,7.6991,130.88,2024-06-06,2025-11-17,PricingFeedA,2026-01-06
PRC0003263,75670258359,NADAC,38.0723,2322.41,2023-11-12,2025-06-21,PricingFeedA,2025-08-20
PRC0003264,59049568585,MAC,21.1806,614.24,2023-05-28,2024-11-13,PricingFeedB,2026-05-09
PRC0003265,86832223497,WAC,5.0831,96.58,2026-01-12,2026-09-15,PricingFeedB,2025-08-17
PRC0003266,94835111213,Contract Rate,1.8475,84.98,2023-11-14,2025-05-12,PricingFeedA,2025-02-25
PRC0003267,97815836329,MAC,2.3696,139.81,2025-02-16,2025-11-12,PricingFeedB,2025-07-30
PRC0003268,62842687164,NADAC,3.8583,181.34,2023-01-10,2024-08-24,PricingFeedB,2026-06-25
PRC0003269,54293312163,WAC,9.2959,436.91,2026-01-25,2027-05-29,PricingFeedB,2026-07-15
PRC0003270,96282694513,NADAC,2.752,115.58,2024-12-21,2026-11-25,PricingFeedA,2025-10-20
PRC0003271,33202515562,WAC,4.3863,350.9,2025-04-17,2025-08-24,PricingFeedA,2026-03-23
PRC0003272,51167339278,WAC,4.2599,255.59,2024-08-27,2024-12-05,PricingFeedB,2025-11-23
PRC0003273,61023340877,MAC,2.2934,66.51,2024-11-11,2026-07-04,PricingFeedA,2026-01-10
PRC0003274,28814780756,Contract Rate,3.934,381.6,2024-12-19,2026-09-27,PricingFeedB,2025-07-23
PRC0003275,92414186439,AWP,5.7621,530.11,2026-03-19,2028-02-10,PricingFeedA,2026-06-17
PRC0003276,58257248865,Contract Rate,10.7711,430.84,2025-09-13,2026-08-05,PricingFeedB,2025-01-13
PRC0003277,88995939535,MAC,7.8337,109.67,2026-01-11,2026-08-16,PricingFeedB,2026-03-02
PRC0003278,11616709896,AWP,46.856,983.98,2025-02-07,2026-11-05,PricingFeedB,2026-03-19
PRC0003279,98617171442,NADAC,29.1161,2271.06,2024-07-24,2025-05-03,PricingFeedA,2026-04-08
PRC0003280,15585457750,WAC,27.2384,1416.4,2023-12-16,2024-05-28,PricingFeedB,2025-05-06
PRC0003281,51850973745,UNKNOWN_METHOD,2.1902,190.55,2025-07-26,2026-06-05,PricingFeedB,2025-07-21
PRC0003282,88756957596,MAC,34.1151,716.42,2026-02-11,2026-06-20,PricingFeedA,2026-03-19
PRC0003283,95762624064,AWP,14.5174,1408.19,2025-03-27,2026-05-13,PricingFeedA,2025-03-15
PRC0003284,39903246537,Contract Rate,5.0999,428.39,2023-08-30,2024-01-24,PricingFeedA,2025-08-26
PRC0003285,17127788461,MAC,48.9294,4110.07,2024-01-08,2025-11-17,PricingFeedB,2025-07-26
PRC0003286,26452654738,Contract Rate,1.4403,142.59,2025-01-26,2026-10-02,PricingFeedA,2025-03-20
PRC0003287,27517427451,NADAC,1.0756,57.01,2024-01-26,2024-08-07,PricingFeedA,2026-05-05
PRC0003288,57775544235,NADAC,7.2393,702.21,2024-05-10,2025-04-08,PricingFeedB,2025-03-21
PRC0003289,44770351942,MAC,3.1488,110.21,2023-07-10,2024-10-26,PricingFeedA,2026-08-08
PRC0003290,33502745180,WAC,3.0201,217.45,2023-10-01,2025-08-17,PricingFeedB,2025-11-05
PRC0003291,38112790984,WAC,4.7327,340.75,2026-05-15,2026-12-25,PricingFeedA,2025-11-08
PRC0003292,80550996369,NADAC,46.3577,1947.02,2026-04-17,2026-12-02,PricingFeedA,2025-01-15
PRC0003293,54893863057,NADAC,12.5234,663.74,2026-01-12,2026-04-30,PricingFeedB,2025-05-17
PRC0003294,25866246025,NADAC,5.041,413.36,2024-05-06,2025-11-21,PricingFeedB,2026-06-04
PRC0003295,91227369073,Contract Rate,11.7,503.1,2025-06-29,2025-11-08,PricingFeedA,2026-05-03
PRC0003296,17888408220,WAC,31.3952,1883.71,2024-11-18,2025-12-28,PricingFeedA,2025-05-12
PRC0003297,46449302181,MAC,14.2197,782.08,2024-08-07,2025-05-19,PricingFeedB,2025-05-26
PRC0003298,87245844734,NADAC,99.2272,3472.95,2025-08-12,2027-03-16,PricingFeedA,2025-04-19
PRC0003299,35021253272,WAC,5.8287,238.98,2025-09-27,2027-03-31,PricingFeedA,2025-04-22
PRC0003300,14752304010,NADAC,7.9919,271.72,2023-10-22,2024-05-08,PricingFeedA,2025-07-28
PRC0003301,21365601254,WAC,3.665,47.65,2023-10-26,2024-12-06,PricingFeedB,2025-01-18
PRC0003302,45073829754,AWP,10.3535,693.68,2025-05-14,2026-12-23,PricingFeedB,2025-01-27
PRC0003303,95141181032,AWP,5.0971,458.74,2025-06-19,2026-12-09,PricingFeedB,2025-01-10
PRC0003304,18083108393,AWP,24.7132,766.11,2024-05-05,2026-02-15,PricingFeedB,2025-10-02
PRC0003305,80745561821,MAC,15.8271,332.37,2024-07-28,2025-02-01,PricingFeedB,2026-01-13
PRC0003306,95396703691,Contract Rate,10.1189,333.92,2023-07-11,2025-05-22,PricingFeedA,2025-09-09
PRC0003307,37104711512,AWP,7.5394,663.47,2025-02-08,2026-03-17,PricingFeedA,2025-12-16
PRC0003308,31169773873,AWP,45.307,1359.21,2023-04-16,2023-12-19,PricingFeedA,2025-11-13
PRC0003309,25915382249,Contract Rate,4.0986,45.08,2025-11-25,2026-07-20,PricingFeedA,2025-12-23
PRC0003310,42730843510,MAC,17.951,879.6,2024-12-14,2026-04-02,PricingFeedB,2026-04-10
PRC0003311,17278457796,WAC,2.8635,183.26,2025-10-12,2027-05-25,PricingFeedB,2025-11-03
PRC0003312,78831371488,MAC,1.7008,17.01,2023-07-26,2024-08-29,PricingFeedB,2026-04-07
PRC0003313,80152664967,AWP,30.071,571.35,2023-09-06,2025-07-21,PricingFeedB,2025-12-09
PRC0003314,94324240174,NADAC,18.6782,1718.39,2023-10-04,2024-12-29,PricingFeedB,2025-01-04
PRC0003315,84799902623,AWP,75.6066,1587.74,2024-11-08,2025-10-28,PricingFeedA,2025-06-04
PRC0003316,89013673320,AWP,8.1281,715.27,2025-02-24,2025-07-03,PricingFeedB,2025-10-21
PRC0003317,17127788461,AWP,4.1772,150.38,2025-11-13,2027-01-19,PricingFeedA,2026-06-04
PRC0003318,59136731178,NADAC,10.5026,882.22,2023-01-10,2023-09-05,PricingFeedB,2026-07-17
PRC0003319,36163874460,AWP,18.0634,1716.02,2023-08-11,2024-11-08,PricingFeedB,2026-08-15
PRC0003320,74966631014,NADAC,2.0878,70.99,2025-02-16,2025-07-28,PricingFeedA,2026-05-24
PRC0003321,89864963195,NADAC,21.2897,425.79,2024-11-12,2026-07-01,PricingFeedA,2026-02-21
PRC0003322,68430498393,NADAC,10.9937,681.61,2026-05-16,2028-01-15,PricingFeedA,2026-07-06
PRC0003323,51498372568,MAC,4.4522,115.76,2023-07-02,2025-01-10,PricingFeedB,2026-03-29
PRC0003324,27539452320,Contract Rate,8.0986,769.37,2025-09-12,2026-07-02,PricingFeedB,2025-05-12
PRC0003325,64075701520,MAC,13.2399,1257.79,2024-11-19,2025-03-09,PricingFeedA,2026-06-12
PRC0003326,35955476733,Contract Rate,1.1059,72.99,2025-11-16,2027-05-22,PricingFeedA,2025-07-04
PRC0003327,57675334230,WAC,2.8236,98.83,2023-07-17,2025-01-11,PricingFeedA,2025-11-26
PRC0003328,63764194169,AWP,17.4666,192.13,2024-12-20,2026-01-08,PricingFeedA,2026-05-07
PRC0003329,96886169095,AWP,3.9904,75.82,2023-02-06,2024-09-25,PricingFeedA,2025-02-11
PRC0003330,25866246025,MAC,2.9347,158.47,2023-01-21,2024-08-13,PricingFeedA,2026-06-26
PRC0003331,48827576665,Contract Rate,15.8058,695.46,2023-05-20,2025-04-19,PricingFeedA,2026-05-11
PRC0003332,95130238512,Contract Rate,19.8652,1251.51,2025-03-28,2027-03-06,PricingFeedB,2025-10-29
PRC0003333,49501356011,Contract Rate,1.4487,60.85,2024-07-08,2024-10-15,PricingFeedA,2026-04-29
PRC0003334,70483244548,MAC,8.6534,363.44,2025-07-11,2027-06-06,PricingFeedB,2025-04-11
PRC0003335,67413273786,AWP,2.0471,53.22,2024-11-28,2026-06-30,PricingFeedB,2025-12-17
PRC0003336,40773504873,WAC,6.0257,144.62,2025-03-22,2025-07-20,PricingFeedA,2025-08-17
PRC0003337,95305350218,AWP,2.2393,85.09,2025-09-24,2027-09-01,PricingFeedA,2026-07-06
PRC0003338,14382432019,Contract Rate,13.899,291.88,2023-09-12,2024-05-10,PricingFeedB,2026-05-16
PRC0003339,38299381624,AWP,10.6899,171.04,2026-04-15,2027-01-02,PricingFeedA,2026-01-31
PRC0003340,96443863653,AWP,10.2116,765.87,2025-04-12,2025-08-18,PricingFeedA,2026-05-09
PRC0003341,30333466448,Contract Rate,7.0165,259.61,2025-11-24,2027-05-17,PricingFeedB,2025-09-01
PRC0003342,30303185760,NADAC,11.6239,929.91,2023-09-10,2024-10-16,PricingFeedB,2026-07-27
PRC0003343,17127788461,NADAC,6.7136,167.84,2025-02-17,2025-12-10,PricingFeedA,2025-05-10
PRC0003344,85528237583,AWP,15.3078,413.31,2024-05-25,2025-07-03,PricingFeedB,2025-07-03
PRC0003345,94599568355,NADAC,5.2105,213.63,2024-08-31,2025-12-10,PricingFeedA,2025-02-18
PRC0003346,99165884188,AWP,9.046,126.64,2023-12-01,2024-07-16,PricingFeedB,2026-07-10
PRC0003347,56356748535,WAC,14.8494,876.11,2026-04-29,2026-11-10,PricingFeedB,2025-07-03
PRC0003348,80745561821,AWP,3.825,290.7,2023-07-04,2024-02-19,PricingFeedB,2026-04-25
PRC0003349,51203246489,AWP,2.2523,40.54,2024-05-16,2025-06-10,PricingFeedB,2025-01-20
PRC0003350,94714373929,WAC,8.259,487.28,2025-11-25,2027-04-26,PricingFeedB,2025-03-13
PRC0003351,52800745415,MAC,8.9024,471.83,2026-02-01,2027-06-14,PricingFeedB,2026-08-01
PRC0003352,58670846921,WAC,4.4614,124.92,2026-03-30,2027-05-02,PricingFeedB,2026-03-17
PRC0003353,65004145763,Contract Rate,6.3357,468.84,2026-01-01,2026-09-02,PricingFeedA,2026-03-10
PRC0003354,26703687825,WAC,19.2592,924.44,2023-02-11,2023-09-14,PricingFeedB,2025-11-07
PRC0003355,24897240235,AWP,1.2401,71.93,2025-04-29,2026-09-12,PricingFeedA,2026-04-16
PRC0003356,29976903633,WAC,8.4724,338.9,2024-04-23,2025-01-09,PricingFeedB,2026-05-05
PRC0003357,55504611813,WAC,5.7705,363.54,2023-01-06,2024-05-23,PricingFeedB,2025-03-27
PRC0003358,26452654738,WAC,3.4635,318.64,2025-04-30,2027-03-20,PricingFeedB,2025-08-19
PRC0003359,48887377765,NADAC,5.3357,517.56,2026-02-08,2027-05-26,PricingFeedA,2025-09-19
PRC0003360,36285274953,MAC,70.6039,2965.36,2025-03-13,2026-12-22,PricingFeedB,2025-05-03
PRC0003361,96691540687,NADAC,13.1051,222.79,2023-04-14,2024-01-01,PricingFeedB,2026-04-08
PRC0003362,74966631014,WAC,6.3811,606.2,2026-03-16,2027-10-03,PricingFeedA,2026-01-21
PRC0003363,96688660979,NADAC,11.8828,1140.75,2023-03-31,2024-03-07,PricingFeedA,2025-01-09
PRC0003364,52259816026,WAC,6.1053,494.53,2025-04-14,2025-11-11,PricingFeedA,2026-04-06
PRC0003365,20858309589,AWP,5.9823,227.33,2024-04-25,2024-10-11,PricingFeedB,2025-07-19
PRC0003366,69323752585,AWP,24.3383,924.86,2024-06-16,2025-07-23,PricingFeedA,2025-02-27
PRC0003367,18199892246,MAC,1.6512,155.21,2026-02-26,2026-09-22,PricingFeedA,2025-12-11
PRC0003368,56531179876,Contract Rate,9.106,555.47,2025-12-27,2026-05-09,PricingFeedB,2026-02-21
PRC0003369,22522938085,Contract Rate,11.5709,185.13,2023-01-17,2024-11-14,PricingFeedA,2025-02-05
PRC0003370,62002626144,MAC,6.7774,135.55,2025-04-24,2027-03-04,PricingFeedA,2026-05-26
PRC0003371,24514910454,MAC,6.9213,166.11,2024-12-29,2025-05-30,PricingFeedB,2026-06-28
PRC0003372,36201328832,WAC,-4.3839,-109.6,2024-05-02,2025-11-26,PricingFeedA,2025-09-23
PRC0003373,42576948965,Contract Rate,3.2618,280.51,2026-03-24,2028-01-06,PricingFeedA,2025-03-08
PRC0003374,37535827761,WAC,5.484,389.36,2023-04-23,2024-02-27,PricingFeedB,2026-02-16
PRC0003375,22313207361,NADAC,4.5697,411.27,2024-07-08,2025-03-21,PricingFeedB,2025-04-22
PRC0003376,88056214772,NADAC,6.2234,311.17,2023-10-04,2024-03-14,PricingFeedB,2026-05-13
PRC0003377,26718530956,Contract Rate,66.6588,4932.75,2024-12-14,2026-03-01,PricingFeedA,2025-12-28
PRC0003378,81808216148,WAC,33.8207,1792.5,2024-08-17,2025-04-16,PricingFeedB,2025-03-15
PRC0003379,37173563991,Contract Rate,14.3206,887.88,2025-12-12,2026-10-03,PricingFeedB,2025-02-28
PRC0003380,78375177340,NADAC,24.6683,715.38,2025-10-31,2027-02-19,PricingFeedA,2025-11-22
PRC0003381,33667709457,AWP,23.0961,1478.15,2023-08-16,2025-06-20,PricingFeedA,2026-05-26
PRC0003382,30333466448,NADAC,3.3368,200.21,2024-11-15,2025-04-15,PricingFeedB,2026-06-27
PRC0003383,90409204356,Contract Rate,6.7478,74.23,2024-06-26,2024-12-05,PricingFeedB,2026-04-20
PRC0003384,13685557379,MAC,2.4851,144.14,2025-06-09,2026-01-26,PricingFeedA,2025-12-24
PRC0003385,77447650355,WAC,12.2387,354.92,2023-11-24,2024-10-30,PricingFeedA,2026-03-02
PRC0003386,99873357727,NADAC,7.1851,380.81,2023-01-07,2024-02-11,PricingFeedB,2026-05-23
PRC0003387,61023340877,NADAC,4.7459,66.44,2023-05-28,2023-10-17,PricingFeedB,2026-06-29
PRC0003388,96443863653,NADAC,7.1374,142.75,2023-02-09,2024-06-17,PricingFeedB,2025-08-26
PRC0003389,62718517427,NADAC,20.4586,2025.4,2025-02-16,2026-03-04,PricingFeedB,2025-05-24
PRC0003390,62107980910,NADAC,25.3095,1695.74,2026-03-31,2027-09-26,PricingFeedA,2026-04-22
PRC0003391,86802579865,MAC,198.4817,10718.01,2023-07-10,2024-11-27,PricingFeedB,2026-05-20
PRC0003392,56133530192,MAC,21.1035,443.17,2024-06-03,2026-05-17,PricingFeedA,2025-01-31
PRC0003393,21421615389,MAC,20.4636,572.98,2026-04-11,2027-02-11,PricingFeedA,2025-05-06
PRC0003394,15420255680,Contract Rate,12.6364,593.91,2024-06-12,2025-07-11,PricingFeedA,2025-12-19
PRC0003395,30516747666,NADAC,8.3663,158.96,2026-01-18,2027-06-30,PricingFeedB,2026-01-20
PRC0003396,84334385421,MAC,2.1948,43.9,2026-02-09,2027-08-02,PricingFeedA,2025-07-19
